dataset,column,dtype,non_null,missing,missing_pct,unique_values,zero_variance,near_constant,largest_value_share,infinite_count
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,project_outlay_crore,float64,24,0,0.0,24,NO,NO,0.041667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,investment_crore,float64,0,24,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,approval_year,float64,0,24,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,approval_date,float64,0,24,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,approval_confirmed_as_of,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,source_document,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,source_url,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,source_type,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,source_authority,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,official_source_confirmed,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,financial_support_confirmed,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,data_quality_flag,object,24,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,technology,object,21,3,12.5,16,NO,NO,0.190476,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,application,object,16,8,33.3333,12,NO,NO,0.1875,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical.csv,chip_node,object,1,23,95.8333,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Official_Source_Evidence.csv,source_name,object,62,0,0.0,5,NO,NO,0.451613,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Official_Source_Evidence.csv,source_url,object,62,0,0.0,5,NO,NO,0.451613,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Official_Source_Evidence.csv,evidence_text,object,62,0,0.0,32,NO,NO,0.032258,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Official_Source_Evidence.csv,companies_detected,object,14,48,77.4194,5,NO,NO,0.285714,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,dli_project_id,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,candidate_id,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,company,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,project_scope,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,scheme,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,project_type,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,approval_year,float64,1,1,50.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,state,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,investment_crore,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,project_value_crore,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,technology,object,1,1,50.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,application,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,chip_node,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,tapeout_status,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,fabrication_status,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,official_source_count,int64,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,source_names,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,source_urls,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,evidence_excerpt,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,data_quality_flag,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,manual_review_required,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,final_verification_status,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,review_notes,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,official_source_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,company_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,dli_support_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,project_identity_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,technology_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,approval_year_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,state_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,project_value_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,duplicate_confirmed,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,manual_evidence_quality,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,final_review_notes,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,has_company,bool,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,has_official_source,bool,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,has_approval_year,bool,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,has_technology,bool,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,has_investment,bool,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,has_project_value,bool,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Final_Manual_Review.csv,automatic_duplicate_flag,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical_Audit.csv,check,object,11,0,0.0,11,NO,NO,0.090909,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Canonical_Audit.csv,value,object,11,0,0.0,6,NO,NO,0.454545,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,dli_project_id,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,candidate_id,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,company,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,project_scope,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,scheme,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,project_type,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,approval_year,float64,1,1,50.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,state,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,investment_crore,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,project_value_crore,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,technology,object,1,1,50.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,application,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,chip_node,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,tapeout_status,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,fabrication_status,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,official_source_count,int64,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,source_names,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,source_urls,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,evidence_excerpt,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,data_quality_flag,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,manual_review_required,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,final_verification_status,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/DLI_Design_Projects/DLI_Design_Projects_Structured_Review.csv,review_notes,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Relevant_Pages.csv,document,object,51,0,0.0,3,NO,NO,0.45098,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Relevant_Pages.csv,page,int64,51,0,0.0,46,NO,NO,0.039216,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Relevant_Pages.csv,matched_terms,object,51,0,0.0,32,NO,NO,0.196078,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Relevant_Pages.csv,text,object,51,0,0.0,51,NO,NO,0.019608,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Raw_Pages.csv,document,object,468,0,0.0,3,NO,NO,0.517094,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Raw_Pages.csv,page,int64,468,0,0.0,305,NO,NO,0.00641,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Raw_Pages.csv,matched_terms,object,468,0,0.0,59,NO,NO,0.365385,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Raw_Pages.csv,text,object,468,0,0.0,468,NO,NO,0.002137,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,source,object,10,0,0.0,3,NO,NO,0.7,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,document,object,10,0,0.0,3,NO,NO,0.7,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,page,int64,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,company_raw,object,10,0,0.0,10,NO,NO,0.1,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,state,object,7,3,30.0,5,NO,NO,0.285714,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,project_type,object,10,0,0.0,5,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,investment_crore,float64,10,0,0.0,9,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,capacity_raw,object,4,6,60.0,4,NO,NO,0.25,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,approval_date,object,6,4,40.0,5,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,matched_terms,object,10,0,0.0,9,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_High_Confidence.csv,data_quality_flag,object,10,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,source,object,51,0,0.0,3,NO,NO,0.45098,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,document,object,51,0,0.0,3,NO,NO,0.45098,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,page,int64,51,0,0.0,46,NO,NO,0.039216,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,company_raw,object,45,6,11.7647,43,NO,NO,0.066667,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,state,object,12,39,76.4706,10,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,project_type,object,44,7,13.7255,13,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,investment_crore,float64,18,33,64.7059,15,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,capacity_raw,object,4,47,92.1569,4,NO,NO,0.25,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,approval_date,object,7,44,86.2745,6,NO,NO,0.285714,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,matched_terms,object,51,0,0.0,32,NO,NO,0.196078,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Master_Raw.csv,data_quality_flag,object,51,0,0.0,3,NO,NO,0.627451,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,source,object,41,0,0.0,3,NO,NO,0.512195,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,page,int64,41,0,0.0,38,NO,NO,0.04878,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,company_raw,object,35,6,14.6341,33,NO,NO,0.085714,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,state,object,10,31,75.6098,8,NO,NO,0.2,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,project_type,object,41,0,0.0,13,NO,NO,0.487805,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,investment_crore,float64,17,24,58.5366,14,NO,NO,0.176471,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,capacity_raw,object,4,37,90.2439,4,NO,NO,0.25,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,approval_date,object,6,35,85.3659,5,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Investment/Extracted_Investment_Data/Semiconductor_Investment_Clean.csv,data_quality_flag,object,41,0,0.0,3,NO,NO,0.756098,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 0,float64,0,1988,100.0,0,YES,NO,,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 1,object,26,1962,98.6922,26,NO,NO,0.038462,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 2,object,1977,11,0.5533,156,NO,NO,0.010622,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 3,object,1980,8,0.4024,1537,NO,NO,0.187374,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 4,object,1978,10,0.503,1426,NO,NO,0.27452,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 5,object,1978,10,0.503,1456,NO,NO,0.254803,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 6,object,1978,10,0.503,872,NO,NO,0.553589,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 7,object,1978,10,0.503,1536,NO,NO,0.188069,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 8,object,1979,9,0.4527,1391,NO,NO,0.28954,0
01_Raw_Data/RBI/Banking_Stress/_6.Movement of Non Performing Assets (NPAs) of Scheduled Commercial Banks.xlsx :: SHEET=Report 1,Unnamed: 9,object,1978,10,0.503,1400,NO,NO,0.285137,0
01_Raw_Data/RBI/RBI_Master/RBI_Integration_Input_Snapshot.csv,semiconductor_category,object,6,0,0.0,6,NO,NO,0.166667,0
01_Raw_Data/RBI/RBI_Master/RBI_Integration_Input_Snapshot.csv,rbi_sector,object,6,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/RBI/RBI_Master/RBI_Integration_Input_Snapshot.csv,mapping_confidence,object,6,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/RBI/RBI_Master/RBI_Integration_Input_Snapshot.csv,mapping_basis,object,6,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/RBI/RBI_Master/RBI_Integration_Input_Snapshot.csv,manual_review_required,object,6,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 0,float64,0,1984,100.0,0,YES,NO,,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 1,object,26,1958,98.6895,26,NO,NO,0.038462,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 2,object,1977,7,0.3528,156,NO,NO,0.010622,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 3,object,1980,4,0.2016,1537,NO,NO,0.187374,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 4,object,1978,6,0.3024,1426,NO,NO,0.27452,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 5,object,1978,6,0.3024,1456,NO,NO,0.254803,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 6,object,1978,6,0.3024,872,NO,NO,0.553589,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 7,object,1978,6,0.3024,1536,NO,NO,0.188069,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 8,object,1979,5,0.252,1391,NO,NO,0.28954,0
01_Raw_Data/RBI/RBI_Master/RBI_NPA_Data.csv,Unnamed: 9,object,1978,6,0.3024,1400,NO,NO,0.285137,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 0,float64,0,49,100.0,0,YES,NO,,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 1,object,46,3,6.1224,46,NO,NO,0.021739,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 2,object,44,5,10.2041,42,NO,NO,0.068182,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 3,object,45,4,8.1633,45,NO,NO,0.022222,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 4,object,44,5,10.2041,44,NO,NO,0.022727,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 5,object,44,5,10.2041,44,NO,NO,0.022727,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 6,object,44,5,10.2041,44,NO,NO,0.022727,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 7,object,44,5,10.2041,44,NO,NO,0.022727,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 8,object,45,4,8.1633,45,NO,NO,0.022222,0
01_Raw_Data/RBI/RBI_Master/RBI_Industry_Wise_Credit_2019_2026.csv,Unnamed: 9,object,45,4,8.1633,45,NO,NO,0.022222,0
